airport_2,,inbound_ap,Year,quarter,inbound_passengers,nsmiles,fare,large_ms,fare_lg,lf_ms,fare_low,cluster
CMH,1333,CMH,2011,1,1229,358.41822620016274,160.62636289666395,0.6856631407648495,160.45509357200976,0.6372009764035802,153.81685923515053,0
CMH,1334,CMH,2011,2,1559,380.06927517639514,176.1122771007056,0.6963181526619627,169.69516356638871,0.6301026298909557,166.24406029506096,0
CMH,1335,CMH,2011,3,1562,379.247119078105,166.0119782330346,0.7172919334186939,162.53676056338028,0.7018822023047376,161.99582586427655,0
CMH,1336,CMH,2011,4,1444,370.3268698060942,182.202243767313,0.7118282548476453,162.34545013850413,0.6404016620498614,161.40709141274237,0
CMH,1337,CMH,2012,1,1233,362.4006488240065,174.2872587185726,0.731257096512571,169.39195458231956,0.6759691808596918,164.88999188969993,0
CMH,1338,CMH,2012,2,1527,371.91879502292073,183.06929273084478,0.7133791748526522,178.87817943680417,0.6473935821872953,175.9409364767518,0
CMH,1339,CMH,2012,3,1540,391.3818181818182,182.5133961038961,0.7125714285714285,184.21777272727272,0.5217857142857143,172.15810389610388,0
CMH,1340,CMH,2012,4,2333,400.0617231033005,180.04383626232317,0.6923017573939134,187.12354050578656,0.42981997428204033,158.68197599657094,0
CMH,1341,CMH,2013,1,2004,393.813872255489,184.44038922155687,0.6902095808383234,193.37522455089825,0.4300948103792416,157.24249999999998,0
CMH,1342,CMH,2013,2,2448,400.78186274509807,194.6059763071895,0.6716258169934641,202.70591094771243,0.4432516339869282,170.05789215686275,0
CMH,1343,CMH,2013,3,2338,403.06244653550044,203.1080239520958,0.6832420872540632,212.25901625320788,0.4240932420872541,175.6669503849444,0
CMH,1344,CMH,2013,4,2270,401.0942731277533,194.92055066079297,0.6720925110132159,207.14247577092513,0.41810572687224673,164.53304845814975,0
CMH,1345,CMH,2014,1,1914,396.9158829676071,205.55666666666667,0.6529676071055381,219.11438349007315,0.4094148380355277,177.87750261233018,0
CMH,1346,CMH,2014,2,2393,409.2549101546176,209.25374007521938,0.6519348098620978,225.10561220225657,0.4103468449644798,182.970664437944,0
CMH,1347,CMH,2014,3,2428,412.9225700164745,207.65021416803955,0.6380065897858319,226.448323723229,0.4119110378912685,178.288607907743,0
CMH,1348,CMH,2014,4,2400,406.00166666666667,192.59338333333332,0.6701916666666666,202.19706250000002,0.44679166666666664,171.70380416666666,0
CMH,1349,CMH,2015,1,1982,396.6347124117053,208.06590817356206,0.6460948536831482,221.08434409687186,0.4356912209889001,177.53612008072656,0
CMH,1350,CMH,2015,2,2525,409.1037623762376,210.822902970297,0.6468831683168317,231.13464554455444,0.4864356435643564,179.58753267326733,0
CMH,1351,CMH,2015,3,2523,416.3999207292905,204.5214030915577,0.6321244550138724,200.26730083234247,0.48881093935790726,176.89240190249703,0
CMH,1352,CMH,2015,4,2664,422.88776276276275,184.81847972972972,0.6651501501501501,182.73561561561561,0.48942567567567563,164.07263513513513,0
CMH,1353,CMH,2016,1,2201,419.4384370740572,193.58180372557928,0.6551386642435256,195.63785097682873,0.4669038618809632,168.9683416628805,0
CMH,1354,CMH,2016,2,2858,430.25367389783065,186.02874387683696,0.641001189643107,189.51148705388383,0.5000572078376487,164.05271868439468,0
CMH,1355,CMH,2016,3,2791,430.8462916517377,186.0673522035113,0.6755969903260479,185.67897886062343,0.5108230741669652,164.89579003941242,0
CMH,1356,CMH,2016,4,2743,422.54064892453516,178.66901567626687,0.6633732045205979,169.85900838497992,0.4928952242070725,157.96421800947866,0
CMH,1357,CMH,2017,1,2164,413.4121996303142,201.89948706099815,0.684026663585952,207.75505083179297,0.43411677449168207,186.96832255083177,0
CMH,1358,CMH,2017,2,2808,427.732905982906,198.37689102564102,0.6692912393162394,195.83954415954418,0.46413187321937327,179.05578347578347,0
CMH,1359,CMH,2017,3,2801,425.1506604784006,178.31721528025705,0.6764667261692253,177.2752231345948,0.5048116744019991,156.90295608711176,0
CMH,1360,CMH,2017,4,2869,419.8640641338445,176.741056117114,0.6704551063088184,168.6882851167654,0.5081131753224121,153.96504356918786,0
CMH,1361,CMH,2018,1,2173,414.21721122871605,195.8430878969167,0.7353299125632765,204.01103543488267,0.40799236079153245,168.22371836171192,0
CMH,1362,CMH,2018,2,3063,468.40287300032645,199.61026771139404,0.6405134835128958,213.8043127652628,0.45304959190336275,163.11283708782238,0
CMH,1363,CMH,2018,3,3057,470.03467451750083,194.69529604187113,0.6448587176970886,185.70746810598627,0.4693921491658488,160.10084069349037,0
CMH,1364,CMH,2018,4,3129,470.2233940556088,188.01407478427615,0.6444754554170661,194.01200703100034,0.47111281559603707,153.5996804090764,0
CMH,1365,CMH,2019,1,2047,417.9638495359062,192.33298485588662,0.7014864680019541,200.197581827064,0.4394052760136785,165.87160234489497,0
CMH,1366,CMH,2019,2,2707,427.76320650166235,195.4125415589213,0.6619482083487254,206.52476911710383,0.4776106390838567,170.75775397118582,0
CMH,1367,CMH,2019,3,2875,424.2149565217391,204.6885530434783,0.6829758608695652,215.87141217391303,0.44690890434782604,175.76744695652172,0
CMH,1368,CMH,2019,4,2781,419.898597626753,200.36437971952537,0.6814296655879181,208.81284070478242,0.4699715569938871,176.67090974469616,0
CMH,1377,CMH,2022,1,1231,433.2672623883022,181.25737611697807,0.6923343623070675,180.71314378554018,0.31186645004061736,164.4817871649066,0
CMH,1378,CMH,2022,2,2269,517.2362274129573,212.9108461877479,0.6559042309387395,213.26006170118993,0.512505993829881,188.53111502864698,0
CMH,1379,CMH,2022,3,2320,511.1491379310345,216.2369353448276,0.6924591810344827,220.3777931034483,0.5234716810344828,193.34324568965516,0
CMH,1380,CMH,2022,4,2275,509.7789010989011,218.0566989010989,0.6855237802197802,215.77860219780217,0.5466575384615384,191.78603516483517,0
CMH,1381,CMH,2023,1,1784,506.2970852017937,213.82493273542602,0.6957449551569506,216.1315022421525,0.5079727578475337,191.93775784753362,0
CMH,1382,CMH,2023,2,2449,512.1772151898734,218.88681094324215,0.6781051041241323,220.38474071049407,0.5431111065741119,196.07018783176807,0
CMH,1383,CMH,2023,3,2593,492.8364828384111,214.99384496721945,0.687127188584651,216.3034438873891,0.48948164288468954,189.56953335904356,0
CMH,1384,CMH,2023,4,2281,509.6448925909689,220.0227619465147,0.6841303375712406,217.74444980271812,0.602385401139851,199.41767207365191,0
COS,1389,COS,1996,1,511,1116.5909980430529,149.452759295499,0.7786692759295498,151.4411741682975,0.05387475538160469,129.21994129158512,0
COS,1390,COS,1996,2,753,1141.1115537848605,156.79810092961486,0.7375166002656043,159.77276228419657,0.09382470119521913,128.41042496679947,0
COS,1391,COS,1996,3,879,1136.4129692832764,151.99352673492604,0.7479863481228668,159.00798634812284,0.3671103526734926,137.5036973833902,0
COS,1392,COS,1996,4,707,1108.1980198019803,144.3869872701556,0.8130410183875532,147.74066478076378,0.4055586987270156,115.6696181046676,0
COS,1393,COS,1997,1,381,918.0,112.83254593175852,0.9056692913385826,110.24440944881889,0.37916010498687663,98.25858267716535,0
COS,1394,COS,1997,2,575,1183.5356521739131,182.25782608695656,0.7432695652173912,186.88342608695652,0.26544347826086956,146.5295652173913,0
COS,1395,COS,1997,3,567,1175.148148148148,185.92708994708994,0.732010582010582,195.08917107583773,0.18932980599647264,167.16913580246916,0
COS,1396,COS,1997,4,377,1232.1671087533157,202.27620689655168,0.6361803713527852,230.66429708222813,0.16530503978779842,149.93350132625994,0
COS,1397,COS,1998,1,163,917.0,186.00478527607365,0.876319018404908,186.31257668711655,0.03834355828220859,166.49975460122698,0
COS,1398,COS,1998,2,381,1258.236220472441,216.89637795275593,0.7379790026246718,224.67997375328085,0.06443569553805774,179.4833858267716,0
COS,1399,COS,1998,3,411,1271.036496350365,232.94294403892945,0.7138442822384428,248.06282238442824,0.09454987834549879,216.95019464720195,0
COS,1400,COS,1998,4,183,917.0,197.24524590163938,0.8701639344262295,195.27092896174864,0.03366120218579235,177.77245901639344,0
COS,1401,COS,1999,2,165,917.0,230.04212121212123,0.8746666666666666,230.96521212121215,0.04527272727272728,170.40969696969697,0
COS,1402,COS,1999,3,201,917.0,221.4549751243781,0.8260199004975123,226.6403482587065,0.013233830845771144,130.99502487562188,0
COS,1403,COS,1999,4,169,917.0,221.52100591715973,0.8421893491124259,226.57035502958578,0.0323076923076923,122.58698224852071,0
COS,1404,COS,2000,2,182,917.0,251.92505494505494,0.8251648351648351,255.1886813186813,0.042747252747252745,176.36989010989012,0
COS,1405,COS,2000,3,417,1377.4388489208634,240.7664988009592,0.5786570743405276,261.6345323741007,0.13,190.5695923261391,0
COS,1406,COS,2000,4,176,917.0,211.6232386363636,0.835625,210.1878409090909,0.03863636363636363,164.75948863636364,0
COS,1407,COS,2001,2,174,917.0,216.54057471264366,0.7654022988505748,233.56528735632185,0.06195402298850574,120.03655172413794,0
COS,1408,COS,2001,3,162,917.0,219.3483950617284,0.7279012345679012,239.95481481481482,0.09512345679012346,123.53271604938271,0
COS,1409,COS,2002,2,194,917.0,185.9558762886598,0.673298969072165,212.09010309278352,0.14536082474226802,151.84298969072165,0
COS,1410,COS,2002,3,152,917.0,205.0348684210526,0.7217105263157894,223.49328947368417,0.19598684210526315,168.72322368421052,0
COS,1411,COS,2003,2,165,917.0,189.2569696969697,0.8118181818181818,185.60424242424241,0.045757575757575754,129.55575757575758,0
COS,1412,COS,2003,3,177,917.0,200.5876271186441,0.7705084745762711,208.39101694915254,0.03406779661016949,118.24406779661017,0
COS,1413,COS,2003,4,176,917.0,184.54897727272729,0.8160795454545454,189.49954545454545,0.02596590909090909,130.3163068181818,0
COS,1414,COS,2004,3,168,1778.0,200.14291666666668,0.3413095238095238,182.71785714285713,0.14041666666666666,154.3538095238095,0
COS,1415,COS,2006,2,199,917.0,178.76748743718593,0.551708542713568,188.20090452261306,0.38005025125628145,159.85869346733668,0
COS,1416,COS,2006,3,196,917.0,195.27530612244897,0.585765306122449,209.59586734693877,0.3267857142857143,167.2370918367347,0
COS,1417,COS,2007,3,179,917.0,206.43938547486033,0.7717877094972068,216.94441340782126,0.18821229050279328,168.3663687150838,0
COS,1418,COS,2008,3,353,1368.2322946175636,218.85832861189803,0.6847025495750708,212.55198300283288,0.6553257790368272,206.27671388101984,0
COS,1419,COS,2009,3,169,1778.0,198.44863905325442,0.5123668639053254,177.62289940828404,0.4165088757396449,172.45331360946747,0
COS,1420,COS,2017,3,219,917.0,157.56388127853882,0.4669716894977169,74.95219178082193,0.4669716894977169,74.95219178082193,0
COS,1421,COS,2018,3,257,917.0,173.3,0.5057,73.41,0.5057,73.41,0
COS,1425,COS,2022,2,236,917.0,224.52245762711863,0.9007652542372881,228.84533898305085,0.543075,182.06364406779662,0
COS,1426,COS,2022,3,303,917.0,213.3782178217822,0.9185148514851486,217.1387128712871,0.5206792079207921,167.28227722772277,0
COS,1427,COS,2022,4,232,917.0,204.4653448275862,0.8977814655172413,211.6340948275862,0.45398836206896553,146.98206896551721,0
COS,1428,COS,2023,2,281,917.0,211.30565836298933,0.9149110320284699,214.80661921708187,0.46831743772241996,163.58725978647686,0
COS,1429,COS,2023,3,295,917.0,198.7937966101695,0.9172122033898303,201.68759322033898,0.45319254237288137,151.98847457627122,0
COS,1430,COS,2023,4,245,917.0,213.20730612244898,0.8955322448979591,219.79897959183674,0.4204142857142857,154.07681632653058,0
CVG,1436,CVG,1996,1,763,423.8951507208388,224.23522935779818,0.611389252948886,226.29554390563564,0.28796854521625165,185.6505504587156,0
CVG,1437,CVG,1996,2,930,448.18064516129033,229.00254838709677,0.6353440860215054,233.87075268817202,0.29178494623655915,189.18208602150537,0
CVG,1438,CVG,1996,3,840,444.67619047619047,247.20421428571427,0.6327619047619049,254.2195833333333,0.2578214285714286,205.2520595238095,0
CVG,1439,CVG,1996,4,965,462.739896373057,245.71071502590672,0.6545492227979275,255.6714507772021,0.22536787564766836,192.3756269430052,0
CVG,1440,CVG,1997,1,914,445.5317286652079,258.84725382932163,0.6607002188183807,269.4618271334792,0.24538293216630197,199.1745404814004,0
CVG,1441,CVG,1997,2,1105,467.59095022624433,255.64474208144802,0.688552036199095,258.79629864253394,0.2591764705882353,217.053556561086,0
CVG,1442,CVG,1997,3,1079,479.2808155699722,262.8140685820204,0.6864318813716402,269.31239110287305,0.22654309545875811,208.81766450417052,0
CVG,1443,CVG,1997,4,1020,468.2901960784314,271.70865686274504,0.6963823529411765,273.4059117647059,0.40971568627450977,234.38257843137254,0
CVG,1444,CVG,1998,1,904,447.0,299.8065265486726,0.6734734513274334,303.78103982300877,0.375962389380531,244.58067477876105,0
CVG,1445,CVG,1998,2,1132,473.0812720848057,282.7638604240283,0.6750618374558305,286.79496466431095,0.2759805653710247,228.73985865724384,0
CVG,1446,CVG,1998,3,1050,474.53714285714284,280.3287142857143,0.6739142857142857,284.4937047619048,0.08148571428571429,211.56610476190477,0
CVG,1447,CVG,1998,4,1027,468.3232716650438,277.3415774099318,0.6897857838364169,279.35120740019477,0.1935929892891918,223.13353456669907,0
CVG,1448,CVG,1999,1,902,444.70066518847005,300.7817405764967,0.6565853658536586,304.9480487804878,0.34667405764966747,245.85922394678494,0
CVG,1449,CVG,1999,2,1189,452.7973086627418,261.51364171572754,0.7268881412952061,264.97715727502106,0.2958200168208579,200.64529015979815,0
CVG,1450,CVG,1999,3,1277,440.1691464369616,210.4539389193422,0.7103680501174628,212.8087940485513,0.17921691464369616,159.36541111981205,0
CVG,1451,CVG,1999,4,1236,458.6472491909385,208.09920711974107,0.705873786407767,212.97432847896437,0.17292880258899676,139.02733818770227,0
CVG,1452,CVG,2000,1,1032,443.68992248062017,233.29730620155038,0.6241666666666666,253.73142441860466,0.17596899224806203,153.5844379844961,0
CVG,1453,CVG,2000,2,1405,456.42135231316723,226.06548042704625,0.6330747330960854,240.74360142348755,0.10076868327402136,161.20986476868327,0
CVG,1454,CVG,2000,3,1309,476.498090145149,249.1024369747899,0.6743697478991597,263.09883116883117,0.09134453781512607,170.4197937356761,0
CVG,1455,CVG,2000,4,1192,478.1140939597315,255.87125000000003,0.6957969798657719,263.17636744966444,0.07526006711409396,185.36885067114096,0
CVG,1456,CVG,2001,1,1016,460.4488188976378,278.89330708661413,0.6418208661417323,292.2801968503936,0.20086614173228348,220.48159448818896,0
CVG,1457,CVG,2001,2,1094,485.25045703839123,250.86265082266908,0.6208318098720292,261.11590493601466,0.18887568555758683,190.08936014625226,0
CVG,1458,CVG,2001,3,980,518.4571428571429,243.8943775510204,0.6378163265306122,258.8617244897959,0.20091836734693874,173.84689795918368,0
CVG,1459,CVG,2001,4,762,518.8871391076116,263.62796587926505,0.6930708661417322,271.3341207349081,0.12585301837270343,216.05557742782153,0
CVG,1460,CVG,2002,1,677,502.5937961595273,297.63720827178736,0.7079025110782866,311.4361890694239,0.09737075332348596,221.03072378138847,0
CVG,1461,CVG,2002,2,858,526.2004662004662,273.84554778554775,0.7172144522144523,279.95129370629365,0.14543123543123543,212.3438344988345,0
CVG,1462,CVG,2002,3,915,504.53333333333336,229.84676502732242,0.6616939890710382,219.9074426229508,0.2238360655737705,168.75801092896177,0
CVG,1463,CVG,2002,4,786,519.175572519084,261.5926590330789,0.6639440203562341,267.2360814249364,0.10100508905852418,191.16669211195932,0
CVG,1464,CVG,2003,1,752,435.968085106383,208.37136968085107,0.6409707446808511,213.92333776595743,0.1679654255319149,157.92775265957445,0
CVG,1465,CVG,2003,2,957,461.8516196447231,204.05149425287354,0.6524764890282131,207.6713479623824,0.1738662486938349,148.6073249738767,0
CVG,1466,CVG,2003,3,929,484.09903121636165,208.40991388589882,0.6415285252960172,217.5419052744887,0.3397524219590958,150.89417653390743,0
CVG,1467,CVG,2003,4,951,473.87592008412196,203.95114616193482,0.6573186119873817,208.54010515247109,0.1974763406940063,154.0232807570978,0
CVG,1468,CVG,2004,1,818,445.359413202934,229.400782396088,0.6263447432762836,235.23486552567238,0.21140586797066016,167.77690709046456,0
CVG,1469,CVG,2004,2,1022,469.3228962818004,220.1296966731898,0.6487279843444227,227.836614481409,0.16473581213307242,155.95022504892367,0
CVG,1470,CVG,2004,3,1028,486.63813229571986,197.968219844358,0.6740175097276264,201.5687062256809,0.17282101167315175,159.57307392996108,0
CVG,1471,CVG,2004,4,1125,482.624,161.11627555555555,0.6210222222222223,145.41579555555558,0.22116444444444444,114.91449777777778,0
CVG,1472,CVG,2005,1,1008,477.5,173.0829365079365,0.6080456349206349,183.21189484126984,0.18821428571428575,129.44119047619049,0
CVG,1473,CVG,2005,2,1205,515.8970954356846,197.67521161825724,0.6502904564315352,206.55187551867218,0.19081327800829875,146.22531950207468,0
CVG,1474,CVG,2005,3,1127,533.7639751552795,207.508908606921,0.6904081632653061,215.4907187222715,0.08614019520851819,160.69027506654837,0
CVG,1475,CVG,2005,4,1085,494.73179723502307,231.2026820276498,0.5869032258064517,242.1554285714286,0.18535483870967745,177.1581198156682,0
CVG,1476,CVG,2006,1,923,470.19718309859155,274.476803900325,0.6213434452871073,281.7685590465872,0.1802275189599133,205.73132177681475,0
CVG,1477,CVG,2006,2,1105,514.8452488687783,300.08924886877827,0.5930950226244345,313.5808054298643,0.19017194570135748,227.66820814479638,0
CVG,1478,CVG,2006,3,971,517.2976313079299,296.8038105046343,0.6220391349124614,306.00909371781665,0.17316168898043252,227.18813594232745,0
CVG,1479,CVG,2006,4,932,514.2832618025751,274.91636266094423,0.5949678111587983,289.4570278969957,0.1775429184549356,202.34289699570817,0
CVG,1480,CVG,2007,1,735,494.3891156462585,341.00421768707486,0.5604625850340136,352.46752380952375,0.24881632653061223,251.46861224489794,0
CVG,1481,CVG,2007,2,955,495.99162303664923,310.31372774869106,0.5807539267015707,321.3284712041884,0.1836544502617801,232.34450261780106,0
CVG,1482,CVG,2007,3,899,493.07230255839823,310.21006674082315,0.576840934371524,319.0744605116797,0.16448275862068962,244.12808676307006,0
CVG,1483,CVG,2007,4,817,500.53365973072215,309.94423500612,0.6026560587515299,316.4699877600979,0.16623011015911873,278.20141982864135,0
CVG,1484,CVG,2008,1,689,474.3570391872279,332.1601015965167,0.5717851959361393,343.648679245283,0.20005805515239478,262.72178519593615,0
CVG,1485,CVG,2008,2,827,497.6735187424426,342.2852720677147,0.5970616686819832,348.6898065296251,0.18117291414752118,271.74467956469164,0
